id,item_date,quantity_tons,customer,country,status,item_type,application,thickness,width,material_ref,product_ref,delivery_date,selling_price
EC06F063-9DF0-440C-8764-0B0C05A4F6AE,2021-04-01,54.15113862,30156308.0,28.0,Won,W,10.0,2.0,1500.0,DEQ1 S460MC,1670798778,2021-07-01,854.0
E140FF1B-2407-4C02-A0DD-780A093B1158,2021-04-01,386.1279489,30153963.0,30.0,Won,WI,28.0,0.38,952.0,S0380700,628377,2021-01-01,644.33
F8D507A0-9C62-4EFE-831E-33E1DA53BB50,2021-04-01,202.4110654,30349574.0,32.0,Won,S,59.0,2.3,1317.0,DX51D+ZM310MAO 2.3X1317,1668701718,2021-01-01,768.0
4E1C4E78-152B-430A-8094-ADD889C9D0AD,2021-04-01,785.5262616,30211560.0,28.0,Won,W,10.0,4.0,2000.0,2_S275JR+AR-CL1,640665,2021-03-01,577.0
E7039921-5DE1-4FD1-93A3-C25F9C389B82,2021-04-01,32.23531688,30202362.0,27.0,Won,S,10.0,0.6,1010.0,DC04EK,628377,2021-07-01,973.0
A0E5D67D-A2E9-4401-B95E-277B562A4923,2021-04-01,75.12439366,30153510.0,30.0,Won,W,41.0,0.595,1265.0,PEA1265X595SP,611993,2021-04-01,1161.86
E1693AB6-73EB-4F3F-81E8-F5E4DF0C70B7,2021-04-01,20.80711354,30211222.0,30.0,Won,W,10.0,0.45,900.0,684Z WHITE ETEX B7032,611993,2021-07-01,1315.19
F59B65F0-27F8-4BF2-BD25-EBA2B90869E5,2021-04-01,71.36697792,30153510.0,30.0,Won,W,41.0,0.595,1265.0,GRE1265X595SP,611993,2021-04-01,1161.31
03AEAB77-279A-4137-B7E8-F223A56F65B2,2021-04-01,79.33399031,30153510.0,30.0,Won,W,41.0,0.595,1265.0,BAS1265X595SP,611993,2021-04-01,1155.09
D1B675A1-2CCB-4AE0-8507-F6904350FFFB,2021-04-01,927.4307475,30152417.0,78.0,Won,S,28.0,1.04,912.0,1040912.O.TR.NPAC,628377,2021-04-01,873.58
BEC18863-E965-478B-9861-A49A77F26655,2021-04-01,99.05919889,30153510.0,30.0,Won,W,41.0,0.595,1207.0,GOO1208X595SP,611993,2021-04-01,-1160.0
194764F9-AE24-4EAF-9E7A-6505E9DE837F,2021-04-01,102.4217728,30152417.0,78.0,Won,S,28.0,1.04,1132.0,1041132.O.TR.NPAC,628377,2021-04-01,871.58
DEC4FAC8-7495-4897-95FA-ACD9878B5F5B,2021-04-01,75.75766317,30153510.0,30.0,Won,W,41.0,0.595,1207.0,SNG1208X595SP,611993,2021-04-01,1162.09
555C35EF-AD81-47D4-8FBF-A61E584777CA,2021-04-01,207.7767065,30152417.0,78.0,Won,S,28.0,1.04,1175.0,1041175.O.TR.NPAC,628377,2021-04-01,866.58
423CFB04-6802-47BC-B2DF-D281A7651965,2021-04-01,44.77285681,30152417.0,78.0,Won,S,28.0,1.04,966.0,104966.O.TR.NPAC,628377,2021-04-01,872.58
34C78DC6-95A1-4B72-A657-06659568F3A0,2021-04-01,52.65787989,30162161.0,77.0,Won,S,4.0,0.8,1300.0,DX51D+Z100 MA,164141591,2021-06-01,1074.0
5B033432-1C26-4383-9A2A-A016A39DA361,2021-04-01,540.7549111,30152417.0,78.0,Won,S,28.0,0.45,900.0,045900.UO.TR.PAC,628377,2021-04-01,903.58
DEC0A25C-21B5-49DC-942D-35DAB4782420,2021-04-01,56.8313529,30162161.0,77.0,Won,S,4.0,1.1,1300.0,DX51D+Z100 MA,164141591,2021-06-01,1048.0
508235B6-014A-4A0B-9C5E-EDD14DEA578D,2021-04-01,49.7045555,30198267.0,25.0,Won,W,10.0,0.72,1208.0,45092827238F40SID,611993,2021-07-01,1336.0
BA2952C9-8602-41AB-A987-0B5D7FE58A7A,2021-04-01,181.9108418,30152417.0,78.0,Won,S,28.0,1.25,1022.0,12501022.O.TR.NPAC,628377,2021-04-01,846.58
71EA57F7-EEEB-4B70-8AD2-86A6BEB1190B,2021-04-01,132.8841142,30336279.0,78.0,Won,S,59.0,1.8,900.0,DD11_CAT A,640665,2021-05-01,852.0
2DEA4EB1-3129-437D-9F0B-663ECB4ED4FD,2021-04-01,126.7762014,30152417.0,78.0,Won,S,28.0,1.26,1234.0,12601234.O.TR.NPAC,628377,2021-04-01,842.58
D95278F5-203E-4554-8F07-E22F462DFD37,2021-04-01,30.89994963,30336279.0,78.0,Won,S,59.0,3.0,800.0,S235JR+AR_CL1,640665,2021-05-01,846.0
C9F0DF31-55AC-429D-9DB8-003ED24D9AC4,2021-04-01,371.6557122,30152417.0,78.0,Won,S,28.0,0.45,1170.0,0451170.UO.TR.PAC SMALL CW,628377,2021-04-01,887.58
F2E58F16-1BA2-4A41-B580-1C72059C811D,2021-04-01,62.57489188,30268369.0,28.0,Won,W,38.0,0.55,1005.0,1PR1B1005055N2FBG1,611993,2021-08-01,1375.0
78123D91-E068-47E0-ACE6-C21C69ADF2C4,2021-04-01,37.87714559,30336279.0,78.0,Won,S,59.0,3.0,900.0,S235JR+AR_CL1,640665,2021-05-01,840.0
3155F91C-A771-42EE-9322-DB0548B753B3,2021-04-01,204.2589525,30152417.0,78.0,Won,S,28.0,1.04,1222.0,1041222 HC260LA NOPACK,628377,2021-04-01,864.58
6716CC4F-183C-4048-9DF6-C6000FFECE82,2021-04-01,425.0261829,30336279.0,78.0,Won,S,59.0,2.5,900.0,DD11_CAT A,640665,2021-05-01,835.0
FD3B08F2-81EE-4FA2-AF1C-917F47B6B3D4,2021-04-01,901.3046243,30152417.0,78.0,Won,S,28.0,0.45,1180.0,0451180.UO.NTR.PAC SMALL CW,628377,2021-04-01,891.58
C8E38ACC-50EE-4304-8A68-B60A77EE126E,2021-04-01,835.3378492,30336279.0,78.0,Won,S,59.0,3.0,900.0,DD11_CAT A,640665,2021-05-01,832.0
7E2ABE04-E5F2-4272-96AC-EB54441F9FD4,2021-04-01,122.9416814,30152417.0,78.0,Won,S,28.0,0.45,1160.0,0451160.UO.NTR.PAC SMALL CW,628377,2021-04-01,894.58
72F6120C-363F-4DF4-81E0-8958FE7A4D92,2021-04-01,97.39255354,30336279.0,78.0,Won,S,59.0,4.0,900.0,DD11_CAT A,640665,2021-05-01,827.0
2215AB80-5392-408B-9908-2BE32BE11968,2021-04-01,129.2266376,30152417.0,78.0,Won,S,28.0,1.25,1134.0,12501134.O.TR.NPAC,628377,2021-04-01,845.58
B5ADF32D-0521-4188-813D-6A0188B75BDE,2021-04-01,89.96730488,30336279.0,78.0,Won,S,59.0,2.0,900.0,DD11_CAT A,640665,2021-05-01,837.0
93D0E5CC-91FF-49E5-AE34-E70C0FB153E9,2021-04-01,58.37092511,30156308.0,28.0,Won,S,10.0,0.6,915.0,FRS1 DC01,628377,2021-07-01,927.0
BC24869F-1325-440B-96F9-FEE618B15FC7,2021-04-01,27.21938571,30349574.0,32.0,Won,S,59.0,1.3,1389.0,HC340LA-AM 0.93X1242,628377,2021-07-01,942.0
168858E8-086F-422F-96D6-F2CC4BD59C0E,2021-04-01,55.05482786,30197978.0,28.0,Won,W,10.0,0.8,1250.0,DC01+ZV,1332077137,2021-08-01,972.0
63ADC382-A952-4E57-B06B-C2E66BD27A09,2021-04-01,33.50832825,30394817.0,78.0,Won,S,10.0,13.0,1640.0,04010128466FI7KRA,640665,2021-06-01,829.0
026E578E-61FD-449B-A6F1-781131869FB9,2021-04-01,26.58163728,30234602.0,77.0,Won,S,42.0,1.4,1250.0,1.4X1250 M,164141591,2021-09-01,1082.0
C16807A8-3B2F-4C34-872F-D6722BD51F3B,2021-04-01,31.46196482,30234602.0,77.0,Won,S,42.0,2.4,1109.0,2.40X1109_NORM,164141591,2021-09-01,1055.0
1186F469-1997-4B3D-A581-22FF2C596CC8,2021-04-01,401.1999838,30234602.0,77.0,Won,S,42.0,1.4,1250.0,1.4X1250_NORM,164141591,2021-09-01,1072.0
97C5DC13-A919-4418-A810-9C90FA8890EF,2021-04-01,401.9058266,30234602.0,77.0,Won,S,42.0,1.9,1250.0,1.9X1250_NORM,164141591,2021-09-01,1070.0
5DB4FC25-B7F9-4C97-97F1-215B5B42A2F6,2021-04-01,56.71824652,30234602.0,77.0,Won,S,42.0,0.6,1230.0,0.6X1230_NORM,164141591,2021-09-01,1093.0
93F0419F-A9C5-4C0A-9DA9-DA832FEEE361,2021-04-01,23.6377866,30394116.0,25.0,Won,S,15.0,4.0,1500.0,S240 D,1671863738,2021-03-01,917.0
64470828-E870-4456-9FDF-DD4799A317CB,2021-04-01,50.76453269,30234602.0,77.0,Won,S,42.0,0.6,1250.0,0.60X1250_NORM,164141591,2021-09-01,1098.0
C987A051-8836-4516-B59B-07339CCE2960,2021-04-01,56.16267675,30197978.0,28.0,Won,W,10.0,0.7,1500.0,DC04ED,628377,2021-08-01,1043.0
8D060E4A-D9A6-419E-A4EB-0E73080BFA52,2021-04-01,201.4222479,30198682.0,26.0,Won,W,41.0,1.16,1306.0,4.10641=ST 37-2G=S235JR AR,628377,2021-07-01,1089.0
54EB9104-BE2C-4525-A23D-87D3F0713F14,2021-04-01,28.27600012,30234602.0,77.0,Won,S,42.0,1.7,1250.0,1.70X1250_NORM,164141591,2021-09-01,1067.0
6A8BB534-EC96-450D-A706-DF6EE1A0FB52,2021-04-01,31.76012103,30198586.0,27.0,Won,S,59.0,0.6,1000.0,MP0060PODEFS1000,628377,2021-08-01,989.0
B86DF445-11EC-4165-8F98-3B82E8820E70,2021-04-01,27.28070925,30198586.0,27.0,Won,S,59.0,0.6,1250.0,MP0060PODEFS1250,628377,2021-08-01,974.0
90B9C3F5-F35A-4827-A73B-1500B45CC314,2021-04-01,24.35218019,30234602.0,77.0,Won,S,42.0,1.25,1250.0,1.25X1250_NORM,164141591,2021-09-01,1071.0
C05F5D7D-EADA-4310-8135-EA38B439F4D0,2021-04-01,20.15239541,30198586.0,27.0,Won,S,59.0,0.6,1500.0,MP0060PODEFS1500,628377,2021-08-01,968.0
D9B715A1-02D3-40C3-9F42-D86255AA7238,2021-04-01,31.73610896,30234602.0,77.0,Won,S,42.0,2.4,1109.0,2.40X1109_EP,164141591,2021-09-01,1077.0
D1A68F37-3D9F-4F1E-A024-7CABA601A839,2021-04-01,26.50570486,30234602.0,77.0,Won,S,42.0,2.42,1260.0,2.42X1260_BREMEN,164141591,2021-09-01,1105.0
F6587E2E-9130-4673-813A-7C100598E497,2021-04-01,28.37259608,30234602.0,77.0,Won,S,42.0,2.0,960.0,2.00X960_MIN,164141591,2021-09-01,1075.0
5C464B09-764A-4F47-B1DD-0B20F96BF09A,2021-04-01,34.73186014,30329913.0,77.0,Won,S,56.0,0.7,1700.0,Z01-0004739,164141591,2021-07-01,1190.0
8575C14B-ACA9-4D6A-9462-B45FA3126B2F,2021-04-01,39.88731001,30329913.0,77.0,Won,S,56.0,0.9,1700.0,Z01-0004740,164141591,2021-07-01,1153.0
8EED2927-C5CD-4520-B0B1-0A854CE046E9,2021-04-01,24.28642693,30234602.0,77.0,Won,S,42.0,2.4,1010.0,2.4X1010_MIN,164141591,2021-09-01,1080.0
12FCD11C-420E-4404-848E-2E930DE1B8C1,2021-04-01,37.52855061,30329913.0,77.0,Won,S,56.0,1.1,1700.0,Z01-0004741,164141591,2021-07-01,1143.0
DABA3B36-F7BF-42CC-AEE8-F1CD6F91DBBD,2021-04-01,24.73925528,30234602.0,77.0,Won,S,42.0,1.92,1250.0,1.92X1250_MIN,164141591,2021-09-01,1105.0
93CA8E8E-6365-4401-8BCC-1A19E2468C02,2021-04-01,30.04477642,30234602.0,77.0,Won,S,42.0,1.9,1250.0,1.90X1250_MIN,164141591,2021-09-01,1073.0
66D8E20C-AF4A-47D7-8FDD-51DEA6EA1F05,2021-04-01,39.55351283,30165992.0,77.0,Lost,S,10.0,1.0,1500.0,FZPA004640,164141591,2021-08-01,1225.0
EE0BA8DE-38E9-4101-ADF9-B7B5B19A3525,2021-04-01,37.65552555,30165992.0,77.0,Lost,S,10.0,0.8,1250.0,FZPA004640,164141591,2021-08-01,1249.0
D8301EFD-5F0A-44D9-AF96-70F7BD53E5B1,2021-04-01,220.7639767,30165529.0,78.0,Won,W,10.0,3.0,1500.0,DC01-CAT_A,628377,2021-08-01,1041.0
9F7CA3F3-8B7B-4B89-87EC-7B90EB4FABEE,2021-04-01,2908.995631,30153510.0,30.0,Won,S,41.0,0.32,1064.0,LIN1065X32B,611993,2021-09-01,1167.49
4A87860D-A5B7-49DE-AA08-18849BE67E35,2021-04-01,104.680562,30153510.0,30.0,Won,S,41.0,0.32,1064.0,LIN1065X32AA,611993,2021-09-01,1161.27
27549CBB-F83B-4B15-994F-6FD4B7560813,2021-04-01,57.59645004,30394817.0,78.0,Won,S,10.0,0.5,1000.0,84071100363FI7CSA,1332077137,2021-07-01,1183.0
8E82D2DD-7B2F-4E52-952B-2523869EBB58,2021-04-01,2.422144987,30205376.0,25.0,Won,W,26.0,2.0,1216.0,HRPOS355 2.00,1670798778,2021-07-01,1048.0
C0418650-218F-4C02-BCE3-8F021954BEF1,2021-04-01,4.013393728,30205376.0,25.0,Won,W,26.0,2.0,1318.0,HRPOS355 2.00,1670798778,2021-07-01,1050.0
D180C3C9-0EF9-43B5-B296-B936D35E8812,2021-04-01,1.463425097,30205376.0,25.0,Won,W,26.0,2.5,1146.0,HRPOS355 2.50,1670798778,2021-07-01,1036.0
5785C45B-081B-44D2-85D3-E295D4B0C7C7,2021-04-01,7.415995423,30205376.0,25.0,Won,W,26.0,2.5,1510.0,HRPOS355 2.50,1670798778,2021-07-01,1032.0
02551E8D-EC0B-47CC-A557-3CAB1342A2D1,2021-04-01,2.520323376,30205376.0,25.0,Won,W,26.0,2.5,1526.0,HRPOS355 2.50,1670798778,2021-07-01,1035.0
CBEF22BD-447F-4C92-96FD-3DDB04A2ADA4,2021-04-01,5.412470841,30205376.0,25.0,Won,W,26.0,3.5,1172.0,HRPOS355 3.50,1670798778,2021-07-01,1022.0
F8786381-B72D-4A31-94E9-B8320A4E220B,2021-04-01,8.779059408,30205376.0,25.0,Won,W,26.0,3.5,1174.0,HRPOS355 3.5,1670798778,2021-07-01,1028.0
CE199EC7-FF1B-4AB4-AB04-4C8F8FAACB2D,2021-04-01,5.20557292,30205376.0,25.0,Won,W,26.0,3.0,1122.0,HRPOS420 3.00,1670798778,2021-07-01,1044.0
7DD7A2EA-3A42-4372-92BA-3B4BBA6F09DC,2021-04-01,0.7298066526,30205376.0,25.0,Won,W,26.0,1.75,1280.0,HRPOS235 1.75,1670798778,2021-07-01,1028.0
E5E30EBD-CC66-4DAC-A011-14623600CC3B,2021-04-01,1.274005545,30205376.0,25.0,Won,W,26.0,1.75,1306.0,HRPOS235 1.75,1670798778,2021-07-01,1028.0
34EDAC5D-DDB5-4708-BD36-38C14C247CB8,2021-04-01,1324.529613,30205376.0,25.0,Won,W,26.0,1.5,1250.0,HRPOS235_1.50,1670798778,2021-07-01,1046.0
6D25E0D2-DCBD-4194-8505-EF97A812BEEF,2021-04-01,407.0660124,30205376.0,25.0,Won,W,26.0,1.5,1062.0,HRPOS355_1.50,1670798778,2021-07-01,1087.0
6B3F2B20-12EC-4C0F-8F99-3A09058EAB61,2021-04-01,404.3161433,30205376.0,25.0,Won,W,26.0,1.5,1135.0,HRPOS355_1.50,1670798778,2021-07-01,1077.0
C8B4EC48-596B-465A-A51D-8E62AA5BD4A3,2021-04-01,401.5719913,30205376.0,25.0,Won,W,26.0,1.5,1155.0,HRPOS355_1.50,1670798778,2021-07-01,1076.0
BBE5BEBB-78B3-4392-A505-4CC34A52DACA,2021-04-01,7.495053615,30205376.0,25.0,Won,W,26.0,2.5,1086.0,HRPOS355_2.50,1670798778,2021-07-01,1037.0
584EAE38-1FBB-48E8-95FF-4FD529B6B754,2021-04-01,8.200548948,30205376.0,25.0,Won,W,26.0,2.5,1174.0,HRPOS355_2.50,1670798778,2021-07-01,1037.0
74F1A79D-E4D7-4B97-93C6-640DFDE3BB45,2021-04-01,1.398818922,30205376.0,25.0,Won,W,26.0,1.75,1010.0,HRPOS355_1.75,1670798778,2021-07-01,1062.0
0D9A1B74-F663-4C90-A651-674D02A27D48,2021-04-01,1.002215193,30205376.0,25.0,Won,W,26.0,4.0,1146.0,HRPOS355 4.00,1670798778,2021-07-01,1024.0
10DC0E51-CCD3-4C43-A57A-DB6D2701B663,2021-04-01,0.6286158391,30214872.0,77.0,Won,W,15.0,15.0,1500.0,400 130025,640405,2021-05-01,936.0
3936CD46-C562-4B82-B520-4F8FE45D8034,2021-04-01,104.3982378,30271717.0,28.0,Won,W,10.0,0.6,1250.0,PRNS060TMA1250,611993,2021-08-01,1250.0
5A5BE34E-D33B-4D8F-82E5-17D21F7659B8,2021-04-01,68.80877493,30218009.0,32.0,Won,W,42.0,0.57,1370.0,62670991539US3CSA,611993,2021-07-01,1363.0
8F224C89-B129-4D95-8258-C3AF0BE5847F,2021-04-01,69.2028797,30218009.0,32.0,Won,W,42.0,0.47,1304.0,62670991539US3CSA,611993,2021-07-01,1396.0
23193DCA-E3E2-4B23-B3BF-C83C76B6D1A5,2021-04-01,63.52138333,30218009.0,32.0,Won,W,42.0,0.57,1142.0,62671963539US3ATL,611993,2021-07-01,1358.0
D17DBE58-9C2B-4C48-9638-4B67F83A696E,2021-04-01,66.16727505,30218009.0,32.0,Won,W,42.0,0.57,1230.0,62671963539US3ATL,611993,2021-07-01,1365.0
A1FAAC4C-A939-4A57-8661-8A69D5FF3D79,2021-04-01,69.40895706,30218009.0,32.0,Won,W,42.0,0.47,1142.0,62671963539US3ATL,611993,2021-07-01,1394.0
BE52C52B-6A74-449B-A7C2-97B25878EEB7,2021-04-01,64.96216502,30218009.0,32.0,Won,W,42.0,0.47,1222.0,62671963539US3ATL,611993,2021-07-01,1388.0
7A63D350-C641-4557-871D-41D9BF370037,2021-04-01,65.58417301,30218009.0,32.0,Won,W,42.0,0.5,1000.0,23891598539US3ATL,611993,2021-07-01,1405.0
C7B00A5D-EF2C-49AF-8E1E-C296C9D67FD5,2021-04-01,62.84017491,30218009.0,32.0,Won,W,42.0,0.18,970.0,23890775539US3CSA,611993,2021-07-01,1893.0
ED063853-9C1F-4B74-B834-1733C771125B,2021-04-01,70.93395141,30218009.0,32.0,Won,W,42.0,0.57,1140.0,86723129539US3ATL,611993,2021-07-01,1664.0
687BC761-039E-40DD-AC6B-2698F88AE49A,2021-04-01,112.3245845,30407192.0,32.0,Lost,W,20.0,1.0,1013.0,77532771AEGF40CSA,611993,2021-07-01,1366.0
AABE347C-6669-40BD-B8F2-39EA18FBD5C5,2021-04-01,111.750484,30407192.0,32.0,Lost,W,20.0,0.5,1005.0,80323111AEGF40CSA,611993,2021-07-01,1739.0
9B9AD769-2434-4325-83E7-F49376550136,2021-04-01,108.635334,30407192.0,32.0,Lost,W,20.0,0.6,1175.0,80323111AEGF40CSA,611993,2021-07-01,1608.0
C8350A22-1239-40B5-81D3-14E19BF366F3,2021-04-01,113.478051,30407192.0,32.0,Lost,W,20.0,0.45,879.0,80323111AEGF40CSA,611993,2021-07-01,1824.0
57FE54D9-DE6D-4BA2-B0D5-482610A4958C,2021-04-01,107.8923731,30407192.0,32.0,Lost,W,20.0,1.6,900.0,77532771AEGF40CSA,611993,2021-07-01,1339.0
4172A6F6-A815-4E82-9071-FDF2F9250E0D,2021-04-01,104.9008178,30407192.0,32.0,Lost,W,20.0,0.8,890.0,77532771AEGF40CSA,611993,2021-07-01,1435.0
BC4CDA98-51D6-4B97-BFE0-4DE6BEBECEB3,2021-04-01,110.7659041,30407192.0,32.0,Lost,W,20.0,0.8,770.0,77532771AEGF40CSA,611993,2021-07-01,1465.0
4E1BB905-54B7-4788-84D0-B95CFE013A18,2021-04-01,113.6024792,30407192.0,32.0,Lost,W,20.0,0.8,880.0,77532771AEGF40CSA,611993,2021-07-01,1437.0
8B477CB8-3C9D-4CBE-AA58-85E369602015,2021-04-01,105.6026311,30407192.0,32.0,Lost,W,20.0,0.8,940.0,77532771AEGF40CSA,611993,2021-07-01,1402.0
F4FCCCD2-5F8E-4B6A-BBD0-786AE9DD4753,2021-04-01,109.1590714,30407192.0,32.0,Lost,W,20.0,0.6,1378.0,77532771AEGF40CSA,611993,2021-07-01,1450.0
6D3DC65A-74E5-4F81-8F29-A3EC8A1035A3,2021-04-01,108.0057573,30407192.0,32.0,Lost,W,20.0,0.8,1500.0,77532771AEGF40CSA,611993,2021-07-01,1377.0
4D7417C0-98B2-4C7F-8617-B9F086357FBD,2021-04-01,22.49041542,30267018.0,32.0,Won,S,41.0,0.97,1268.0,CMN A VENIR,611993,2021-09-01,2022.0
9872DE1A-C623-4656-947F-31C6A60CE55A,2021-04-01,16.34524615,30218442.0,32.0,Won,W,66.0,3.0,1350.0,01B22T03-2,640405,2021-07-01,1089.0
E579E794-5318-49EC-BCA5-CAEA061690E4,2021-04-01,13.3319535,30218442.0,32.0,Won,W,66.0,4.0,1250.0,P01DD11-T04-1,640405,2021-07-01,970.0
BD8E8491-DB3B-4508-BACF-3AEB590B8B99,2021-04-01,7.822842062,30218442.0,32.0,Won,W,66.0,3.0,1300.0,01B38T03-2,640405,2021-07-01,1097.0
35E26E13-6FAF-4EF6-A9CE-FDCC0B5D2FD8,2021-04-01,8.256251102,30218442.0,32.0,Won,W,66.0,2.0,1250.0,01B27T02-1,640405,2021-07-01,1103.0
EE1E828A-2EFE-43FE-BFA0-E2AFD6924DF7,2021-04-01,10.41432553,30218442.0,32.0,Won,W,66.0,3.0,1250.0,01B27T03-1,640405,2021-07-01,1097.0
0143C919-131C-423D-89EC-69D058BA7D40,2021-04-01,8.266031102,30218442.0,32.0,Won,W,66.0,2.5,1250.0,01B27T02.5-1,640405,2021-07-01,1094.0
728CE47B-4CCF-44E7-A247-68A7214E016E,2021-04-01,13.69760804,30218442.0,32.0,Won,W,66.0,3.5,1250.0,01B27T03.5-1,640405,2021-07-01,1091.0
D257F2B9-8FFF-43FB-A65C-D697224BF76E,2021-04-01,14.32570686,30218442.0,32.0,Won,W,66.0,2.5,1300.0,01B38T02.5-2,640405,2021-07-01,1114.0
53DAE99B-FDD7-454A-86B5-8917EC5BB706,2021-04-01,17.04280364,30218442.0,32.0,Won,W,66.0,4.0,1500.0,01B27T04-2,640405,2021-07-01,1094.0
85564E76-FF2B-4960-9BEF-3C6B879B0796,2021-04-01,11.27192526,30218442.0,32.0,Won,W,66.0,7.0,1500.0,01B27T07-2,640405,2021-07-01,1090.0
7D442145-88F4-445A-A6C3-A44449713F88,2021-04-01,13.19530594,30218442.0,32.0,Won,W,66.0,4.0,1250.0,01B27T04-1,640405,2021-07-01,1093.0
AB1B96DC-4969-40B2-ACB2-B2A95B333657,2021-04-01,7.965758986,30218442.0,32.0,Won,W,66.0,5.0,1500.0,01B27T05-2,640405,2021-07-01,1081.0
86C2AA4E-58D9-46C9-9BE1-00F76B29E27A,2021-04-01,10.82721065,30218442.0,32.0,Won,W,66.0,6.0,1500.0,01B27T06-2,640405,2021-07-01,1080.0
229A3A32-ED53-4BC8-9FCB-82CCB4EE7E1F,2021-04-01,16.59738718,30218442.0,32.0,Won,W,66.0,6.35,1500.0,01B27T06.35-2,640405,2021-07-01,1087.0
EF687103-97F6-4007-8891-E494BA66FF2A,2021-04-01,3.84494296,30330352.0,78.0,Won,W,10.0,2.6,1210.0,Serwistal,1670798778,2021-07-01,986.0
942C6602-674B-408B-90FD-ABB5C6FD0592,2021-04-01,3.793985304,30330352.0,78.0,Won,W,10.0,3.0,1260.0,zapytanie ofertowe 013-10-2018-US-Serwi,1670798778,2021-07-01,996.0
7CBEF7CA-2382-4570-AC86-6D783FB2073D,2021-04-01,5.61206086,30330352.0,78.0,Won,W,10.0,2.0,1250.0,PI_DD11-CAT_A,1670798778,2021-07-01,957.0
554EB306-39E2-4C27-B025-15FD87294449,2021-04-01,3.1739054,30330352.0,78.0,Won,W,10.0,2.0,1000.0,PI_DD11-CAT_A,1670798778,2021-07-01,957.0
5FACFA2D-13D4-4F4B-A30F-9F39EB911FC2,2021-04-01,4.653658752,30330352.0,78.0,Won,W,10.0,2.0,1250.0,PI_S235JR+N-CL1,1670798778,2021-07-01,970.0
CC4D4E47-F413-4C82-8507-AEC5F5D03F6F,2021-04-01,9.213929451,30330352.0,78.0,Won,W,10.0,2.0,1000.0,PI_S235JR+N-CL1,1670798778,2021-07-01,965.0
AEE188D6-3309-43E3-A671-37FD09B25B20,2021-04-01,11.08582016,30330352.0,78.0,Won,W,10.0,3.0,1000.0,DD11,1670798778,2021-07-01,955.0
EDB756AB-7A1F-4C9F-B5B5-BE6AC232A849,2021-04-01,5.480456469,30330352.0,78.0,Won,W,10.0,3.0,1275.0,DD11,1670798778,2021-07-01,954.0
82AB2A84-91BC-452C-8EA1-F2641A68EBFD,2021-04-01,3.753308956,30330352.0,78.0,Won,W,10.0,3.0,1120.0,DD11,1670798778,2021-07-01,955.0
20795E9A-E89C-4251-923A-BF5CA9530BC0,2021-04-01,6.185018444,30330352.0,78.0,Won,W,10.0,2.5,1500.0,DD11,1670798778,2021-07-01,959.0
AF567C6A-F1AE-430E-8A53-C2C366622D40,2021-04-01,10.90361796,30330352.0,78.0,Won,W,10.0,2.5,1000.0,DD11,1670798778,2021-07-01,960.0
190A4D8E-A908-4323-8F75-92CCF274ACDB,2021-04-01,8.912073556,30330352.0,78.0,Won,W,10.0,2.0,1252.0,PI_DD11-CAT_A,1670798778,2021-07-01,956.0
E365A3FC-25FC-42E1-8E0E-3D0CB5ECD93A,2021-04-01,11.56953183,30330352.0,78.0,Won,W,10.0,2.5,1135.0,PI_S235JR+N-CL1,1670798778,2021-07-01,962.0
C1AE0248-7BE9-438B-ADDB-2B5ABFBBB3B3,2021-04-01,6.674439744,30205312.0,32.0,Won,W,10.0,2.0,1250.0,ELCL-ZVI 25/25_DC01_2.2,1332077137,2021-09-01,1076.0
570E7173-761F-453C-A8F4-8C28D76876A6,2021-04-01,7.437832749,30205312.0,32.0,Won,W,10.0,3.0,1250.0,ELCL-ZVI 25/25_DC01_2.2,1332077137,2021-09-01,1079.0
F10C56D1-8A9E-4C08-90C3-05B192C34995,2021-04-01,0.8603586351,30205312.0,32.0,Won,W,10.0,1.0,1300.0,ELCL-ZVI 25/25_DC01_2.2,1332077137,2021-09-01,1096.0
B6C7F922-45B8-4CB8-B90A-AD83E9B1CA96,2021-04-01,5.617980738,30205312.0,32.0,Won,W,10.0,3.0,1000.0,ELCL-ZVI 25/25_DC01_2.2,1332077137,2021-09-01,1081.0
56491E2D-5869-4F50-9554-66945FC401FC,2021-04-01,89.65872462,30205312.0,32.0,Won,W,10.0,1.5,1500.0,ELCL-ZVI 25/25_DC01_2.2,1332077137,2021-09-01,1089.0
602D2952-6DD6-4A90-BE8F-9CD4DAF8E5D8,2021-04-01,102.875976,30198267.0,25.0,Won,W,10.0,0.19,970.0,41010648238F40ATL,611993,2021-07-01,1899.0
7E00D86C-CEBA-4DB2-A609-94EFCC75A894,2021-04-01,4.866304703,30160005.0,78.0,Won,W,41.0,2.0,1250.0,S355JR+AR-CL1,640665,2021-06-01,908.0
3CD4DF30-859F-4D75-9AD8-85620D192E3F,2021-04-01,226.1177325,30165529.0,78.0,Lost,W,10.0,8.0,1560.0,S420MC-CAT_A,640665,2021-07-01,982.0
F90D666A-5BF0-4BC8-A571-A4011BF7538A,2021-04-01,25.01395555,30406361.0,84.0,Lost,W,29.0,0.6,1250.0,RAL 9006,611993,2021-07-01,1482.0
F972CE51-D78E-4C93-9272-4DFC2EDA3AED,2021-04-01,103.7890949,30235883.0,78.0,Won,S,10.0,1.5,1250.0,S220GD+ZM,1668701718,2021-07-01,1111.0
